Stock,cost
Stock 61,87.68298464571905
Stock 61,87.66346112377666
Stock 61,87.82609987275724
Stock 61,86.90828490386906
Stock 61,87.08052275444152
Stock 61,87.17011744693296
Stock 61,87.18218164950997
Stock 61,87.50411601163172
Stock 61,87.84627417770461
Stock 61,87.1711289013597
Stock 61,87.7077534269517
Stock 61,86.83125972387538
Stock 61,86.48214022366403
Stock 61,87.15072404902567
Stock 61,87.44527058193925
Stock 61,87.17141371075603
Stock 61,87.31787430376757
Stock 61,87.82623991977408
Stock 61,87.27881088898877
Stock 61,86.945829278548
Stock 61,87.05285590590661
Stock 61,86.82656246314244
Stock 61,88.01174860096972
Stock 61,87.43219895582935
Stock 61,87.95832264538011
Stock 61,86.92883450547718
Stock 61,87.48799083756246
Stock 61,87.7405065827187
Stock 61,87.19365625060598
Stock 61,87.24102624781412
Stock 61,87.0817433996949
Stock 61,87.83967556659924
Stock 61,87.0526518650265
Stock 61,87.5734810307672
Stock 61,87.64125601778234
Stock 61,87.19744049366962
Stock 61,86.58773850204071
Stock 61,87.88187479089791
Stock 61,87.16805497076713
Stock 61,87.48571189718066
Stock 61,87.7979945100875
Stock 61,87.20339683018403
Stock 61,86.84855554718926
Stock 61,87.27761725550556
Stock 61,87.79076138817956
Stock 61,87.7038119662677
Stock 61,86.94418570777992
Stock 61,87.92772866537118
Stock 61,87.83824293133272
Stock 61,86.74301971411212
Stock 62,83.97676391912273
Stock 62,83.61168162240318
Stock 62,84.05408369916542
Stock 62,84.07007257729485
Stock 62,84.47347899003327
Stock 62,84.632423006804
Stock 62,84.10424269028738
Stock 62,84.26729942799321
Stock 62,84.4534914222531
Stock 62,83.84565798874524
Stock 62,84.314562539712
Stock 62,84.1079573491755
Stock 62,84.65250974322751
Stock 62,84.5220053286539
Stock 62,83.83202651568031
Stock 62,84.08251967267883
Stock 62,84.18144981221329
Stock 62,84.61495071846615
Stock 62,84.00719695921315
Stock 62,84.41584759976843
Stock 62,84.15775754897717
Stock 62,83.58614000283279
Stock 62,83.9911620659911
Stock 62,83.92148720799636
Stock 62,84.45259120572001
Stock 62,84.90390074554904
Stock 62,84.2662539467581
Stock 62,84.63342153573235
Stock 62,84.18052656694232
Stock 62,84.25537048280609
Stock 62,84.1610841331615
Stock 62,84.28232436419503
Stock 62,84.38326059613836
Stock 62,84.916242680122
Stock 62,84.20052342850367
Stock 62,84.0804592575665
Stock 62,84.62838795200487
Stock 62,84.48048693507903
Stock 62,84.98543646589313
Stock 62,84.49238346782059
Stock 62,83.94543686870762
Stock 62,84.54237711507403
Stock 62,83.54352431394682
Stock 62,84.88565571215376
Stock 62,84.35486082518773
Stock 62,84.02532568329529
Stock 62,84.20160979376486
Stock 62,84.27599333781258
Stock 62,83.93371713581779
Stock 62,84.28845570701655
Stock 63,95.59885541474891
Stock 63,93.97479239883486
Stock 63,94.81557770176478
Stock 63,94.85989593038747
Stock 63,94.91357725664685
Stock 63,94.68741437819546
Stock 63,94.11764305229272
Stock 63,95.11374751438203
Stock 63,95.32050098959208
Stock 63,94.93866821154803
Stock 63,94.33831896204066
Stock 63,93.9466876162452
Stock 63,94.72709400038579
Stock 63,94.63893925957092
Stock 63,94.11899964670664
Stock 63,93.44164781858665
Stock 63,93.00027159103443
Stock 63,94.20450330843117
Stock 63,94.54982700085817
Stock 63,94.29045511566818
Stock 63,94.875563195664
Stock 63,94.07016775035332
Stock 63,94.57379560714452
Stock 63,94.97697195918434
Stock 63,94.45175979735633
Stock 63,96.09625322157308
Stock 63,94.50806498992625
Stock 63,94.3614393792207
Stock 63,92.94241880721488
Stock 63,94.59841339713036
Stock 63,94.29017209010152
Stock 63,94.85307475018077
Stock 63,94.35928771941471
Stock 63,94.36900267866922
Stock 63,95.59978964883798
Stock 63,94.81998526966508
Stock 63,94.7236917554373
Stock 63,93.97595102722217
Stock 63,94.48915560889178
Stock 63,94.97503648302373
Stock 63,94.4377870805694
Stock 63,93.91744061546945
Stock 63,95.09231955015223
Stock 63,93.95101672739928
Stock 63,95.04776959387213
Stock 63,93.77121413181365
Stock 63,94.70608689120417
Stock 63,94.48760491777745
Stock 63,95.29518556985332
Stock 63,94.19788605180685
Stock 64,106.65569135090995
Stock 64,102.99099889710037
Stock 64,107.66590842845822
Stock 64,102.31396440656232
Stock 64,103.46602805574692
Stock 64,103.28543189649699
Stock 64,102.2861563526465
Stock 64,102.06886114621975
Stock 64,103.78298772980101
Stock 64,103.75417453116647
Stock 64,101.20701060266653
Stock 64,103.9053700749366
Stock 64,105.28874369579907
Stock 64,103.58109960370713
Stock 64,103.83279669218739
Stock 64,104.15539093253585
Stock 64,104.74288114058096
Stock 64,103.14510104805875
Stock 64,103.27674487542434
Stock 64,105.4167795540984
Stock 64,103.3579745301463
Stock 64,103.84685812359852
Stock 64,103.96129775921068
Stock 64,104.91494406930964
Stock 64,105.5284339621935
Stock 64,103.36061549908733
Stock 64,106.76179977023874
Stock 64,102.44820839755629
Stock 64,103.44166826631397
Stock 64,101.58251143159103
Stock 64,105.49949797587799
Stock 64,102.7704728341932
Stock 64,104.27843730080744
Stock 64,104.2891476844717
Stock 64,103.37316420981655
Stock 64,104.94480367515384
Stock 64,101.73043927399357
Stock 64,105.63091159184174
Stock 64,101.09671167833723
Stock 64,101.41820893110933
Stock 64,103.62178172641742
Stock 64,102.32602893965597
Stock 64,104.32111464178504
Stock 64,105.22536830631016
Stock 64,103.558900114245
Stock 64,104.58308596368008
Stock 64,105.07194822923542
Stock 64,102.68568652148284
Stock 64,101.05700680914978
Stock 64,103.66080464825671
Stock 65,101.48917114312773
Stock 65,104.67231458965684
Stock 65,102.94685448002882
Stock 65,101.85024726292544
Stock 65,101.94794880496575
Stock 65,102.91732909479114
Stock 65,104.4266846876543
Stock 65,102.86895917710547
Stock 65,103.64715686851783
Stock 65,101.07627647152744
Stock 65,101.43542001259242
Stock 65,102.62459721179894
Stock 65,103.13301314187079
Stock 65,101.75962586821721
Stock 65,101.4651775451162
Stock 65,102.25102189275644
Stock 65,101.69928602545748
Stock 65,102.32580708636884
Stock 65,102.51707395467096
Stock 65,102.74081341849298
Stock 65,101.87869322857783
Stock 65,101.92574470906693
Stock 65,101.7501827233619
Stock 65,103.24452589680737
Stock 65,101.36820218008148
Stock 65,103.38676862683748
Stock 65,103.94553315015396
Stock 65,101.61170409275707
Stock 65,100.92224381800847
Stock 65,104.56057054039695
Stock 65,102.8372336856882
Stock 65,103.8725572291109
Stock 65,101.8146239090245
Stock 65,101.48162048740271
Stock 65,102.44895133164391
Stock 65,103.08106436073975
Stock 65,103.46812531149517
Stock 65,101.47377845033014
Stock 65,101.67106599787448
Stock 65,101.40010517866808
Stock 65,103.0929696392625
Stock 65,102.9211622532202
Stock 65,102.9123747145656
Stock 65,101.3228249000206
Stock 65,101.53293285027031
Stock 65,103.40268960376461
Stock 65,102.16776805577436
Stock 65,101.67628084205143
Stock 65,101.92606268853692
Stock 65,102.47572003249272
Stock 66,98.91191740183415
Stock 66,98.53409741632795
Stock 66,99.17034601347366
Stock 66,98.89196331877513
Stock 66,98.52457405132145
Stock 66,98.80416876414088
Stock 66,98.71012697982503
Stock 66,99.03951751568313
Stock 66,98.43106873150938
Stock 66,99.47771425343097
Stock 66,99.02839306863164
Stock 66,99.1477970109908
Stock 66,98.95886361907424
Stock 66,98.67921754098283
Stock 66,99.1580613093317
Stock 66,98.81051440624539
Stock 66,99.31114886466403
Stock 66,98.72855005295928
Stock 66,99.01112435785325
Stock 66,98.62064390784106
Stock 66,99.02828648236188
Stock 66,99.02412250501021
Stock 66,98.29355603600946
Stock 66,98.89044932466719
Stock 66,99.55899731600232
Stock 66,98.97563589880596
Stock 66,99.0549659957356
Stock 66,98.66466165250158
Stock 66,98.88843630722906
Stock 66,98.93757646754064
Stock 66,98.80522130542653
Stock 66,99.01150185278583
Stock 66,99.2652580763798
Stock 66,98.62298913320343
Stock 66,98.78481298709033
Stock 66,99.00927892012963
Stock 66,98.771684592106
Stock 66,98.55607832855296
Stock 66,98.9849607543642
Stock 66,98.3170128642125
Stock 66,98.54679187482544
Stock 66,99.07609419091514
Stock 66,98.6465433868143
Stock 66,98.48015328473295
Stock 66,98.71621839995994
Stock 66,98.67557614290254
Stock 66,98.9363776890233
Stock 66,98.9839760418054
Stock 66,98.65067622157909
Stock 66,98.87325192479656
Stock 67,104.90528834676297
Stock 67,104.44999001072203
Stock 67,105.57679316852929
Stock 67,104.96895727121948
Stock 67,104.6629996683
Stock 67,104.67793009036787
Stock 67,103.73553432987747
Stock 67,104.86674717538268
Stock 67,103.98542692123759
Stock 67,104.4722348190184
Stock 67,105.92323998800182
Stock 67,105.61827736062861
Stock 67,104.53523388869064
Stock 67,104.01407663147057
Stock 67,103.57708787540625
Stock 67,104.90776140167543
Stock 67,104.29587882744248
Stock 67,104.24717244072448
Stock 67,103.71999853204386
Stock 67,104.4601219067753
Stock 67,103.74162975815439
Stock 67,104.66602665095715
Stock 67,103.87843937671812
Stock 67,105.94607401535326
Stock 67,106.20826247089457
Stock 67,104.38394682513244
Stock 67,105.12695995993641
Stock 67,104.66472463577183
Stock 67,105.31814533399002
Stock 67,104.6573990397309
Stock 67,104.6331087284458
Stock 67,104.18774838018227
Stock 67,104.68156867565612
Stock 67,105.05664562887252
Stock 67,104.0580879834834
Stock 67,104.51906587971278
Stock 67,104.30665857109783
Stock 67,105.6462206170294
Stock 67,104.49939944699418
Stock 67,104.13854871588941
Stock 67,105.38354764274281
Stock 67,104.52719482383893
Stock 67,104.3528820704325
Stock 67,104.6979995533472
Stock 67,105.39569331966487
Stock 67,104.94980331236917
Stock 67,104.65766980094733
Stock 67,104.21741306222512
Stock 67,103.97178781477781
Stock 67,106.21899951992802
Stock 68,92.96633881465851
Stock 68,92.92920164987137
Stock 68,93.930045677377
Stock 68,93.56033059790776
Stock 68,92.5315375406482
Stock 68,93.1632267340208
Stock 68,92.68967710299583
Stock 68,94.09715970997264
Stock 68,92.36260722223987
Stock 68,92.06605467157222
Stock 68,93.53714054515963
Stock 68,94.01484822015553
Stock 68,94.15100533588794
Stock 68,93.99317688020021
Stock 68,93.00284168152685
Stock 68,93.4149742354955
Stock 68,94.10100727170338
Stock 68,93.86359937649729
Stock 68,94.12617697458758
Stock 68,93.70194805652862
Stock 68,92.91224022769732
Stock 68,92.59305092271455
Stock 68,93.37144832621512
Stock 68,93.9538858511175
Stock 68,93.61030603710425
Stock 68,93.86083086481534
Stock 68,92.53246857711119
Stock 68,93.70112948024963
Stock 68,93.47932685079388
Stock 68,93.46269503206634
Stock 68,94.01888282476706
Stock 68,93.15010616744956
Stock 68,93.55031868001444
Stock 68,93.49849760603865
Stock 68,94.00256845552387
Stock 68,92.24024994982669
Stock 68,93.82545318197448
Stock 68,94.21140493488286
Stock 68,93.66126040702095
Stock 68,92.85732875839885
Stock 68,94.0430456817346
Stock 68,93.37029487414875
Stock 68,94.36726672205688
Stock 68,93.94172841538987
Stock 68,93.76261125099485
Stock 68,93.0321601028899
Stock 68,93.99281718947168
Stock 68,92.87612647357933
Stock 68,93.9870307615644
Stock 68,93.56121446714934
Stock 69,106.78232390856824
Stock 69,106.27869754681784
Stock 69,105.20731985601878
Stock 69,106.25303220405767
Stock 69,103.30149747852977
Stock 69,108.2620562724241
Stock 69,104.27401969657981
Stock 69,104.68728095831561
Stock 69,107.91661955401113
Stock 69,107.35185994903475
Stock 69,104.13587037127118
Stock 69,102.56551098657616
Stock 69,103.22094359527642
Stock 69,106.73167209985748
Stock 69,105.87067335635933
Stock 69,107.81251707116003
Stock 69,105.19167881128544
Stock 69,104.86624691109886
Stock 69,105.31937277885969
Stock 69,104.38718280534822
Stock 69,103.29995734251315
Stock 69,103.3250364300116
Stock 69,105.43628535476573
Stock 69,105.7399871988028
Stock 69,106.51147062650645
Stock 69,104.8617248786301
Stock 69,108.2358608893828
Stock 69,106.61541538025091
Stock 69,106.51232375946917
Stock 69,105.86488832733548
Stock 69,104.91030338997503
Stock 69,104.63206716186828
Stock 69,105.5764390415648
Stock 69,103.1976675726549
Stock 69,106.18747742407271
Stock 69,106.76764598499898
Stock 69,105.35268515159242
Stock 69,105.68272825901899
Stock 69,107.45093086759985
Stock 69,106.68811061633855
Stock 69,105.14871652983032
Stock 69,105.94378029127988
Stock 69,106.32098992691907
Stock 69,105.5210289700124
Stock 69,106.39809510954328
Stock 69,104.67718269926782
Stock 69,106.43690472437297
Stock 69,106.6979968173792
Stock 69,106.99316791002224
Stock 69,105.07294772577391
Stock 70,108.67359823776297
Stock 70,107.4852734995929
Stock 70,108.11752092057367
Stock 70,108.28646676045508
Stock 70,109.13853234587278
Stock 70,109.43535111000251
Stock 70,108.0883212471605
Stock 70,108.50499899047819
Stock 70,107.6123310866929
Stock 70,109.29642086578744
Stock 70,108.15788964106073
Stock 70,109.48863816121293
Stock 70,107.28450131281734
Stock 70,107.04503071914374
Stock 70,106.05936032347877
Stock 70,107.53656371673773
Stock 70,106.32237991911329
Stock 70,109.9508735752976
Stock 70,109.55529923563938
Stock 70,107.48722164709743
Stock 70,109.6453721413989
Stock 70,110.62421587708045
Stock 70,108.6892464299558
Stock 70,107.96859788611415
Stock 70,107.95740230713504
Stock 70,108.80286689167174
Stock 70,110.65092705183596
Stock 70,109.90440556990316
Stock 70,108.30662103764944
Stock 70,107.04349187654044
Stock 70,108.4488279991801
Stock 70,110.58062970068215
Stock 70,110.02836681157595
Stock 70,107.05368721067175
Stock 70,109.35689548255114
Stock 70,107.77037932196441
Stock 70,107.57412145092692
Stock 70,109.78014077547795
Stock 70,108.7312417838019
Stock 70,108.09323430438279
Stock 70,106.59354093101734
Stock 70,108.53220210905596
Stock 70,110.2404968025212
Stock 70,109.08341120470031
Stock 70,107.2606544340169
Stock 70,108.7194825864284
Stock 70,106.98211922609738
Stock 70,108.64567735683407
Stock 70,108.92943172551333
Stock 70,108.0507550730018
Stock 71,89.31183913591939
Stock 71,89.42844979456906
Stock 71,89.14044511654895
Stock 71,89.3968786846317
Stock 71,89.1129549620636
Stock 71,89.43243527537085
Stock 71,89.47572190226897
Stock 71,89.27843294353417
Stock 71,89.43969071052862
Stock 71,89.43993642640447
Stock 71,89.44404186690537
Stock 71,89.42094094828424
Stock 71,88.97521723192145
Stock 71,89.41144042959084
Stock 71,89.17604615019198
Stock 71,89.73926334781243
Stock 71,89.3055565431985
Stock 71,89.29571628403254
Stock 71,89.20452502427706
Stock 71,89.13341651046832
Stock 71,89.2875722548109
Stock 71,89.09429276253174
Stock 71,89.22115892873559
Stock 71,89.32014827687594
Stock 71,89.33058908296535
Stock 71,89.07515504131374
Stock 71,89.4523607017117
Stock 71,89.28585985377744
Stock 71,89.22143705723606
Stock 71,89.18996710636564
Stock 71,89.34834204293
Stock 71,88.70852530901766
Stock 71,89.58510207454194
Stock 71,89.54626723603911
Stock 71,89.38397556728673
Stock 71,89.56912747211983
Stock 71,88.85276679176188
Stock 71,89.47570568772412
Stock 71,89.51301190994407
Stock 71,89.33645215405829
Stock 71,89.59426375048557
Stock 71,89.05124731303555
Stock 71,89.42048138626699
Stock 71,89.40362487381232
Stock 71,89.1333744779808
Stock 71,89.38620776315102
Stock 71,89.49552301099226
Stock 71,89.28539453435413
Stock 71,89.49433453154194
Stock 71,89.1179909172079
Stock 72,134.86649500155627
Stock 72,134.95995230568926
Stock 72,133.5143008319268
Stock 72,133.6066642605324
Stock 72,134.4790458458774
Stock 72,135.6647045163219
Stock 72,135.48637526741996
Stock 72,134.963903092848
Stock 72,134.1487151297606
Stock 72,134.92498462330596
Stock 72,134.91919585708393
Stock 72,134.9242971452328
Stock 72,133.8952789437353
Stock 72,133.5952237402879
Stock 72,133.50080937237982
Stock 72,134.80854860074606
Stock 72,135.13158367922665
Stock 72,133.47571635666154
Stock 72,134.9907339250659
Stock 72,134.86528158173508
Stock 72,134.97516853324692
Stock 72,134.9176452804262
Stock 72,134.53132066815067
Stock 72,133.81459704286647
Stock 72,133.53454351358033
Stock 72,134.2061545100238
Stock 72,133.55986619105715
Stock 72,134.27495119783273
Stock 72,135.85694821365428
Stock 72,134.40076814748946
Stock 72,134.83258473743632
Stock 72,133.62382113077206
Stock 72,135.0920091596863
Stock 72,135.2707506479912
Stock 72,133.42862166162686
Stock 72,135.05535309666283
Stock 72,133.95105152285822
Stock 72,134.75194830672137
Stock 72,134.26753661916936
Stock 72,133.9114548521777
Stock 72,134.01114766847166
Stock 72,133.62740306066087
Stock 72,133.2016241933519
Stock 72,134.91296820683544
Stock 72,134.3533127132363
Stock 72,134.44645053363152
Stock 72,134.66036979899408
Stock 72,134.79972673961723
Stock 72,134.58783106467277
Stock 72,135.35415030526673
Stock 73,75.3063536095082
Stock 73,74.81467236929242
Stock 73,74.78427024450149
Stock 73,74.85814955588953
Stock 73,74.45838445433114
Stock 73,74.76357623740742
Stock 73,75.17621440630937
Stock 73,74.49224476332355
Stock 73,74.60249076308645
Stock 73,74.33609250125045
Stock 73,75.06938583050675
Stock 73,75.6672635171184
Stock 73,74.77240290473694
Stock 73,74.85627027291123
Stock 73,74.90204753212369
Stock 73,74.74636293145166
Stock 73,74.69558206990129
Stock 73,74.66875055910319
Stock 73,74.56989821883685
Stock 73,75.0806789031214
Stock 73,75.14851206242275
Stock 73,74.84432308649713
Stock 73,75.021436999078
Stock 73,75.10619156324906
Stock 73,75.10716680510575
Stock 73,74.98957507511822
Stock 73,74.76479318793871
Stock 73,74.85455458785435
Stock 73,74.78919180958434
Stock 73,75.28930912245792
Stock 73,75.01141932523215
Stock 73,74.8299485510662
Stock 73,74.83703265427187
Stock 73,75.08466910781242
Stock 73,74.88631337598841
Stock 73,74.8095333835949
Stock 73,74.14598781458889
Stock 73,74.8160379130083
Stock 73,74.53734059545522
Stock 73,75.14426224631822
Stock 73,75.09892001227625
Stock 73,75.3456921759166
Stock 73,74.76192779265074
Stock 73,74.4062068127512
Stock 73,74.13742571144127
Stock 73,75.12606661755713
Stock 73,74.85743782692492
Stock 73,74.64351119576985
Stock 73,74.68134376820589
Stock 73,75.42574018397119
Stock 74,114.45296326354386
Stock 74,114.9045833146091
Stock 74,115.11213419456159
Stock 74,115.26411895022515
Stock 74,114.69375404699653
Stock 74,115.04123976152003
Stock 74,114.69075048163111
Stock 74,114.85684669787304
Stock 74,115.01850318326457
Stock 74,114.91200992954865
Stock 74,115.2208583669329
Stock 74,115.25735009829879
Stock 74,114.50775844331001
Stock 74,114.90900501600872
Stock 74,115.2002254495379
Stock 74,115.1713227904919
Stock 74,114.52030254819815
Stock 74,115.2979342175641
Stock 74,114.82499523667776
Stock 74,115.29206933097814
Stock 74,114.76702638701869
Stock 74,114.45861482479657
Stock 74,114.79668462889661
Stock 74,114.89415531822279
Stock 74,114.2967437131226
Stock 74,115.39029006770858
Stock 74,114.37022192256767
Stock 74,114.4448024883513
Stock 74,115.32996247220633
Stock 74,115.08222270347358
Stock 74,114.15920561419989
Stock 74,115.41946756204143
Stock 74,114.70806191010901
Stock 74,114.57503042393274
Stock 74,114.45579168779953
Stock 74,114.42032617932644
Stock 74,115.11016326505639
Stock 74,114.65539058523947
Stock 74,114.64178726955626
Stock 74,114.77536575678666
Stock 74,115.35329484060843
Stock 74,115.00201432885336
Stock 74,114.73311826249287
Stock 74,114.90852549263342
Stock 74,114.61579362157167
Stock 74,115.01680502970065
Stock 74,115.23712892189089
Stock 74,114.53791204091925
Stock 74,114.75211458733916
Stock 74,114.37138480404823
Stock 75,90.91168293410817
Stock 75,90.87324987590748
Stock 75,91.18214465190773
Stock 75,91.07991056528812
Stock 75,90.38273732538693
Stock 75,91.10243747081124
Stock 75,90.80437705102224
Stock 75,91.06064633086208
Stock 75,90.72357372336914
Stock 75,91.29734912956967
Stock 75,90.51049745825112
Stock 75,90.73130662514924
Stock 75,91.03729305640807
Stock 75,90.476068558815
Stock 75,90.22601281656391
Stock 75,91.02222152353616
Stock 75,91.03179780853525
Stock 75,90.6380799494463
Stock 75,90.75512095084531
Stock 75,90.68410239521282
Stock 75,90.67824480897968
Stock 75,90.75904784131072
Stock 75,90.33906249350134
Stock 75,91.14478558257696
Stock 75,90.45124328085268
Stock 75,90.75389068806004
Stock 75,90.37829368498785
Stock 75,90.96813786501058
Stock 75,91.07137338823924
Stock 75,90.95234649346264
Stock 75,91.08689903023094
Stock 75,91.19812581869796
Stock 75,90.89843892225483
Stock 75,90.81048909573255
Stock 75,91.17305680874932
Stock 75,91.07409540628007
Stock 75,91.32830939347295
Stock 75,91.19531241375051
Stock 75,90.35046261108367
Stock 75,91.3481282447449
Stock 75,90.6436203092347
Stock 75,91.08969247700024
Stock 75,90.3404553576679
Stock 75,90.70223541508241
Stock 75,90.78755070653841
Stock 75,91.01709787305572
Stock 75,90.94040855914136
Stock 75,91.26048335450028
Stock 75,91.27275449349972
Stock 75,90.4195173903938
Stock 76,117.55774013701277
Stock 76,117.44456988290665
Stock 76,116.86758711857655
Stock 76,117.56355556141831
Stock 76,117.43241313304458
Stock 76,117.82696961655645
Stock 76,116.17342076509931
Stock 76,116.26859987910395
Stock 76,116.2966895907237
Stock 76,115.82742860433592
Stock 76,117.0866416358753
Stock 76,116.98460916885045
Stock 76,117.2674290587154
Stock 76,117.55429465285488
Stock 76,117.3318545647272
Stock 76,116.3669673179144
Stock 76,116.25038396415884
Stock 76,116.30078558646503
Stock 76,116.38719657822429
Stock 76,116.2855746779893
Stock 76,117.29348444121912
Stock 76,117.24549844964965
Stock 76,117.36197853379153
Stock 76,116.20320070172184
Stock 76,116.47589615058749
Stock 76,116.34986227786023
Stock 76,117.59142043231493
Stock 76,116.15451364510118
Stock 76,117.45193321870212
Stock 76,116.22606959914012
Stock 76,117.04314816673427
Stock 76,117.36425624811307
Stock 76,116.17645713428841
Stock 76,117.37743946976452
Stock 76,117.41678754942699
Stock 76,116.1449888714151
Stock 76,116.21406331938918
Stock 76,117.56637416394456
Stock 76,116.1547321263742
Stock 76,117.50727759707141
Stock 76,116.23393164552901
Stock 76,117.4285588031929
Stock 76,116.01695719728414
Stock 76,117.29557775201557
Stock 76,116.15653503327282
Stock 76,117.57211176572588
Stock 76,117.4831703332521
Stock 76,117.36426856322181
Stock 76,116.78452674402615
Stock 76,116.24873918349242
Stock 77,100.1181891389992
Stock 77,100.24327190974061
Stock 77,100.09743073212064
Stock 77,99.7477789337793
Stock 77,100.52156008099949
Stock 77,101.16039609854703
Stock 77,101.1535081215548
Stock 77,99.51963594544588
Stock 77,101.94855433403137
Stock 77,99.77781865560597
Stock 77,101.48471432571252
Stock 77,100.78058717376723
Stock 77,99.90927393317719
Stock 77,98.48491836012356
Stock 77,100.49069120392504
Stock 77,100.62172906032282
Stock 77,101.32441692496131
Stock 77,101.40580080280488
Stock 77,100.27559242151645
Stock 77,101.19562165498932
Stock 77,99.77546950797873
Stock 77,101.07495391804773
Stock 77,100.07061158311502
Stock 77,99.8055544122628
Stock 77,101.1289633270247
Stock 77,100.68956403495562
Stock 77,100.57440418821535
Stock 77,101.34717639346347
Stock 77,100.61638687229163
Stock 77,101.17458124618605
Stock 77,100.0259171681348
Stock 77,100.96649648404366
Stock 77,100.79507382839502
Stock 77,100.050923523599
Stock 77,101.60981660090368
Stock 77,102.66108428301652
Stock 77,100.97694871991554
Stock 77,100.6544323072972
Stock 77,100.4487567170753
Stock 77,100.53230238393817
Stock 77,100.9668079534618
Stock 77,99.7652634827019
Stock 77,100.84547139692955
Stock 77,99.83489516888763
Stock 77,100.61654730099865
Stock 77,101.04019481605773
Stock 77,99.87458739881077
Stock 77,100.72406699416317
Stock 77,99.45616347968279
Stock 77,101.0107958480834
Stock 78,103.43719243705438
Stock 78,106.75432680599366
Stock 78,105.70737989082079
Stock 78,104.44399397133544
Stock 78,105.6314571720956
Stock 78,105.20019176769458
Stock 78,102.53524298738643
Stock 78,107.28204738591747
Stock 78,104.30753666900559
Stock 78,104.19778842438984
Stock 78,104.10981869090864
Stock 78,103.16793025330546
Stock 78,102.68155310172133
Stock 78,104.4961336121027
Stock 78,103.79635315982333
Stock 78,103.97505261196727
Stock 78,105.75903499003333
Stock 78,104.52599182188574
Stock 78,105.77324090545704
Stock 78,107.26692139827746
Stock 78,105.94329767365211
Stock 78,102.89368564541175
Stock 78,104.95427342730714
Stock 78,103.6255893353143
Stock 78,104.65110710746417
Stock 78,105.49391450228842
Stock 78,107.58397283826571
Stock 78,105.58219845942762
Stock 78,105.35230174484474
Stock 78,106.424001315937
Stock 78,103.78094139179375
Stock 78,102.74196992176539
Stock 78,104.2137072275479
Stock 78,108.29073838024605
Stock 78,107.31292227012862
Stock 78,103.8069713266168
Stock 78,105.92959112701726
Stock 78,105.44288323480507
Stock 78,104.09246263879015
Stock 78,104.8654792280984
Stock 78,105.97047214920141
Stock 78,105.34969020278739
Stock 78,103.74404536822422
Stock 78,106.12877172372944
Stock 78,104.93983707545347
Stock 78,104.1616384091081
Stock 78,105.33526999054186
Stock 78,104.01686222950737
Stock 78,104.9012028435914
Stock 78,107.0048010119607
Stock 79,107.93461049861203
Stock 79,107.84057846549558
Stock 79,107.89942079361352
Stock 79,107.42776311962942
Stock 79,107.7735043179751
Stock 79,107.30457130260747
Stock 79,107.1485320945452
Stock 79,107.60900466162607
Stock 79,107.65598021254682
Stock 79,107.64015452980424
Stock 79,107.3617685159637
Stock 79,107.88436116463498
Stock 79,108.7758402487651
Stock 79,107.5745730323968
Stock 79,108.2970011073971
Stock 79,107.53185337553812
Stock 79,107.89876027499923
Stock 79,107.75195002737105
Stock 79,108.01668397302899
Stock 79,107.24009136348066
Stock 79,108.22521269405746
Stock 79,107.45789447059322
Stock 79,107.38091970632459
Stock 79,108.09055939791422
Stock 79,107.55723110833218
Stock 79,107.67905014268872
Stock 79,106.74900674479933
Stock 79,107.7812755056212
Stock 79,108.09808585688207
Stock 79,108.00244788256803
Stock 79,108.51020958731333
Stock 79,107.79482615388662
Stock 79,106.62374807157057
Stock 79,109.28744593574851
Stock 79,108.14415915845807
Stock 79,106.91656210416637
Stock 79,107.83441376576549
Stock 79,108.3969991978938
Stock 79,107.88687790100487
Stock 79,107.83750311328862
Stock 79,106.91985341594689
Stock 79,107.81520570331004
Stock 79,107.77734338936136
Stock 79,107.74317485639389
Stock 79,107.89385945110243
Stock 79,106.94714519118692
Stock 79,107.27355149645103
Stock 79,107.21937403220608
Stock 79,107.85510241452899
Stock 79,108.04618045133864
Stock 80,111.82395830189405
Stock 80,112.9269693177361
Stock 80,111.19178527670863
Stock 80,112.65169016450892
Stock 80,111.78289833482233
Stock 80,111.671653732288
Stock 80,111.06636818615856
Stock 80,111.7794986184574
Stock 80,110.51743767707822
Stock 80,111.3063261266212
Stock 80,112.39250287440206
Stock 80,112.3652019509019
Stock 80,112.5329734810326
Stock 80,110.40169299265577
Stock 80,110.74234302551467
Stock 80,111.05394643100061
Stock 80,112.58232678400111
Stock 80,112.40817272544882
Stock 80,111.02617961535947
Stock 80,113.02814829896298
Stock 80,111.36994944689674
Stock 80,113.02743744129835
Stock 80,112.83095417604297
Stock 80,110.83667988225234
Stock 80,111.42527797387025
Stock 80,110.6651775398366
Stock 80,110.85734362601343
Stock 80,112.26352640170394
Stock 80,111.76911077435307
Stock 80,111.64668995690276
Stock 80,111.71488833664175
Stock 80,109.58571368115985
Stock 80,112.6120367219906
Stock 80,111.15137986566602
Stock 80,111.79430568984417
Stock 80,112.67771929731853
Stock 80,111.38924231362728
Stock 80,112.16161688568974
Stock 80,111.22837222712086
Stock 80,111.61821759977158
Stock 80,112.52512747047643
Stock 80,111.89951737319092
Stock 80,111.97423887877319
Stock 80,112.44652020635381
Stock 80,111.12356605958082
Stock 80,111.3304930979253
Stock 80,111.11173492964062
Stock 80,112.76948736718786
Stock 80,112.17120794668011
Stock 80,112.00235545384763
